timestamp,turbine_id,power,wind_speed,temperature
2026-01-26 22:00:00,1,0.6983333333333333,8.488333333333333,-0.7216666666666667
2026-01-26 23:00:00,1,0.9,9.941666666666668,-0.5083333333333333
2026-01-27 00:00:00,1,0.65,8.461666666666666,-1.2583333333333333
2026-01-27 01:00:00,1,0.6233333333333334,8.306666666666667,-3.1783333333333332
2026-01-27 02:00:00,1,0.48,7.666666666666667,-3.035
2026-01-27 03:00:00,1,0.935,10.598333333333333,-1.5200000000000002
2026-01-27 04:00:00,1,0.6849999999999999,8.873333333333333,-3.8550000000000004
2026-01-27 05:00:00,1,0.4066666666666667,7.111666666666667,-3.936666666666667
2026-01-27 06:00:00,1,0.03166666666666667,3.408333333333333,-3.126666666666667
2026-01-27 07:00:00,1,0.013333333333333334,2.155,-4.485
2026-01-27 08:00:00,1,0.01,0.785,-5.605
2026-01-27 09:00:00,1,0.01,2.21,-4.653333333333333
2026-01-27 10:00:00,1,0.01,1.8033333333333335,-2.4783333333333335
2026-01-27 11:00:00,1,0.01,1.49,0.9933333333333333
2026-01-27 12:00:00,1,0.01,2.0883333333333334,1.6083333333333334
2026-01-27 13:00:00,1,0.01,1.5899999999999999,3.0283333333333338
2026-01-27 14:00:00,1,0.01,1.0066666666666666,4.2716666666666665
2026-01-27 15:00:00,1,0.01,1.085,4.488333333333333
2026-01-27 16:00:00,1,0.01,0.9383333333333335,3.5533333333333332
2026-01-27 17:00:00,1,0.01,0.685,2.6799999999999997
2026-01-27 18:00:00,1,0.01,0.555,2.1033333333333335
2026-01-27 19:00:00,1,0.01,1.3499999999999999,1.2616666666666667
2026-01-27 20:00:00,1,0.016666666666666666,4.111666666666667,1.1166666666666667
2026-01-27 21:00:00,1,0.008333333333333333,3.24,0.9233333333333333
2026-01-27 22:00:00,1,0.01,3.185,0.2866666666666667
2026-01-27 23:00:00,1,0.01,1.2416666666666667,0.19333333333333336
2026-01-28 00:00:00,1,0.01,1.2983333333333333,0.09666666666666668
2026-01-28 01:00:00,1,0.01,1.2616666666666667,-0.315
2026-01-28 02:00:00,1,0.01,0.5783333333333333,-0.5966666666666667
2026-01-28 03:00:00,1,0.01,1.0316666666666665,-0.4816666666666667
2026-01-28 04:00:00,1,0.01,0.7966666666666667,-0.9633333333333334
2026-01-28 05:00:00,1,0.01,1.1966666666666665,-1.3716666666666668
2026-01-28 06:00:00,1,0.01,2.478333333333333,-0.6983333333333333
2026-01-28 07:00:00,1,0.03666666666666667,4.235,-0.34
2026-01-28 08:00:00,1,0.04,3.9916666666666667,-0.5966666666666667
2026-01-28 09:00:00,1,0.01,1.5250000000000001,-0.8083333333333335
2026-01-28 10:00:00,1,0.01,0.81,-0.7283333333333334
2026-01-28 11:00:00,1,0.01,1.0333333333333334,0.11666666666666665
2026-01-28 12:00:00,1,0.01,1.1816666666666666,1.3
2026-01-28 13:00:00,1,0.01,2.37,0.41
2026-01-28 14:00:00,1,0.01,1.7149999999999999,1.0716666666666665
2026-01-28 15:00:00,1,0.01,4.428333333333334,0.04833333333333332
2026-01-28 16:00:00,1,0.01,5.96,-0.42166666666666663
2026-01-28 17:00:00,1,0.07833333333333334,6.066666666666666,-0.2733333333333334
2026-01-28 18:00:00,1,0.17166666666666666,6.13,-0.7783333333333333
2026-01-28 19:00:00,1,0.49500000000000005,8.16,-1.0433333333333332
2026-01-28 20:00:00,1,0.7183333333333333,9.228333333333333,-0.93
2026-01-28 21:00:00,1,0.4583333333333333,7.648333333333333,-0.995
2026-01-28 22:00:00,1,0.3183333333333333,6.848333333333334,-1.7916666666666667
2026-01-28 23:00:00,1,0.2283333333333333,6.05,-2.38
2026-01-29 00:00:00,1,0.27166666666666667,6.596666666666667,-2.191666666666667
2026-01-29 01:00:00,1,0.13999999999999999,5.653333333333333,-1.3683333333333334
2026-01-29 02:00:00,1,0.19999999999999998,6.303333333333334,-0.7666666666666666
2026-01-29 03:00:00,1,0.23666666666666666,6.3,-1.7716666666666667
2026-01-29 04:00:00,1,0.17,5.971666666666667,-1.6199999999999999
2026-01-29 05:00:00,1,0.043333333333333335,4.123333333333334,-2.4833333333333334
2026-01-29 06:00:00,1,0.015,3.356666666666667,-2.335
2026-01-29 07:00:00,1,0.011666666666666667,2.4583333333333335,-2.1233333333333335
2026-01-29 08:00:00,1,0.01,1.64,-2.4366666666666665
2026-01-29 09:00:00,1,0.024999999999999998,3.955,-1.3033333333333335
2026-01-29 10:00:00,1,0.03833333333333334,4.206666666666667,-0.11166666666666668
2026-01-29 11:00:00,1,0.016666666666666666,2.6733333333333333,1.4000000000000001
2026-01-29 12:00:00,1,0.2133333333333333,4.66,3.0766666666666667
2026-01-29 13:00:00,1,0.655,8.746666666666668,4.001666666666666
2026-01-29 14:00:00,1,0.8666666666666667,10.14,4.491666666666666
2026-01-29 15:00:00,1,0.8333333333333334,10.015,4.798333333333333
2026-01-29 16:00:00,1,0.9366666666666666,10.741666666666667,4.265
2026-01-29 17:00:00,1,0.9583333333333334,10.921666666666667,3.421666666666667
2026-01-29 18:00:00,1,0.8883333333333333,10.283333333333333,2.631666666666667
2026-01-29 19:00:00,1,0.9116666666666666,10.553333333333333,2.236666666666667
2026-01-29 20:00:00,1,0.9816666666666666,11.225,2.0500000000000003
2026-01-29 21:00:00,1,0.9899999999999999,12.216666666666667,1.2433333333333334
2026-01-29 22:00:00,1,0.9899999999999999,12.343333333333334,0.8366666666666668
2026-01-29 23:00:00,1,0.9899999999999999,12.038333333333334,0.5566666666666666
2026-01-30 00:00:00,1,0.8466666666666667,10.046666666666667,0.25833333333333336
2026-01-30 01:00:00,1,0.6749999999999999,8.726666666666667,0.03666666666666666
2026-01-30 02:00:00,1,0.6966666666666667,8.841666666666667,-0.28
2026-01-30 03:00:00,1,0.4666666666666666,7.726666666666667,-0.7733333333333333
2026-01-30 04:00:00,1,0.40166666666666667,7.323333333333333,-1.29
2026-01-30 05:00:00,1,0.7016666666666667,8.89,-1.1733333333333333
2026-01-30 06:00:00,1,0.7133333333333334,9.02,-1.335
2026-01-30 07:00:00,1,0.5516666666666666,7.881666666666667,-1.5416666666666667
2026-01-30 08:00:00,1,0.5716666666666667,8.131666666666666,-1.6666666666666667
2026-01-30 09:00:00,1,0.7983333333333333,9.643333333333333,-1.19
2026-01-30 10:00:00,1,0.9416666666666668,10.716666666666667,-0.5933333333333334
2026-01-30 11:00:00,1,0.96,11.553333333333333,0.6366666666666667
2026-01-30 12:00:00,1,0.975,11.766666666666666,1.8766666666666667
2026-01-30 13:00:00,1,0.9833333333333334,12.433333333333332,3.0666666666666664
2026-01-30 14:00:00,1,0.945,11.431666666666667,4.58
2026-01-30 15:00:00,1,0.9633333333333334,11.25,5.576666666666667
2026-01-30 16:00:00,1,0.93,11.008333333333333,5.508333333333333
2026-01-30 17:00:00,1,0.9616666666666666,11.281666666666666,4.286666666666666
2026-01-30 18:00:00,1,0.7466666666666667,9.478333333333333,3.0883333333333334
2026-01-30 19:00:00,1,0.75,9.25,2.1766666666666667
2026-01-30 20:00:00,1,0.5399999999999999,8.048333333333334,1.7933333333333332
2026-01-30 21:00:00,1,0.46166666666666667,7.3933333333333335,0.4816666666666667
2026-01-30 22:00:00,1,0.29,6.62,-0.7516666666666666
2026-01-30 23:00:00,1,0.155,5.596666666666667,-1.3866666666666667
2026-01-31 00:00:00,1,0.13833333333333334,5.5633333333333335,-1.4933333333333334
2026-01-31 01:00:00,1,0.14333333333333334,5.216666666666666,-1.5183333333333333
2026-01-31 02:00:00,1,0.18666666666666668,5.7316666666666665,-1.54
2026-01-31 03:00:00,1,0.13,5.151666666666666,-2.876666666666667
2026-01-31 04:00:00,1,0.07833333333333334,4.608333333333333,-3.3783333333333334
2026-01-31 05:00:00,1,0.11166666666666668,5.031666666666666,-3.6033333333333335
2026-01-31 06:00:00,1,0.145,5.27,-3.9133333333333336
2026-01-31 07:00:00,1,0.48,7.44,-3.873333333333333
2026-01-31 08:00:00,1,0.5016666666666666,7.671666666666667,-4.365
2026-01-31 09:00:00,1,0.5216666666666666,7.661666666666666,-2.2216666666666667
2026-01-31 10:00:00,1,0.9500000000000001,10.761666666666668,0.71
2026-01-31 11:00:00,1,0.9583333333333334,11.12,2.8716666666666666
2026-01-31 12:00:00,1,0.9266666666666666,11.118333333333332,4.595
2026-01-31 13:00:00,1,0.945,10.805,5.853333333333333
2026-01-31 14:00:00,1,0.8783333333333333,10.18,6.746666666666666
2026-01-31 15:00:00,1,0.875,10.38,8.271666666666667
2026-01-31 16:00:00,1,0.8450000000000001,10.368333333333334,7.105
2026-01-31 17:00:00,1,0.7983333333333333,9.813333333333334,6.323333333333333
2026-01-31 18:00:00,1,0.81,9.781666666666666,5.831666666666667
2026-01-31 19:00:00,1,0.8216666666666667,9.83,5.9316666666666675
2026-01-31 20:00:00,1,0.3383333333333334,6.463333333333334,5.8933333333333335
2026-01-31 21:00:00,1,0.03,3.078333333333333,4.7749999999999995
2026-01-31 22:00:00,1,0.016666666666666666,2.4416666666666664,3.591666666666667
2026-01-31 23:00:00,1,0.19999999999999998,6.359999999999999,1.6233333333333333
2026-01-25 00:00:00,2,0.965,11.410000000000002,-1.6349999999999998
2026-01-25 01:00:00,2,0.5499999999999999,8.526666666666666,-4.836666666666667
2026-01-25 02:00:00,2,0.23833333333333337,6.103333333333333,-5.948333333333333
2026-01-25 03:00:00,2,0.49,8.09,-5.308333333333334
2026-01-25 04:00:00,2,0.595,8.495,-3.84
2026-01-25 05:00:00,2,0.1416666666666667,5.614999999999999,-4.205
2026-01-25 06:00:00,2,0.023333333333333334,2.9,-3.6616666666666666
2026-01-25 07:00:00,2,0.37333333333333335,7.510000000000001,-3.716666666666667
2026-01-25 08:00:00,2,0.37000000000000005,7.4433333333333325,-4.743333333333333
2026-01-25 09:00:00,2,0.13166666666666668,6.02,-3.9933333333333336
2026-01-25 10:00:00,2,0.06999999999999999,5.34,-2.8866666666666667
2026-01-25 11:00:00,2,0.005,3.5549999999999997,-1.1233333333333333
2026-01-25 12:00:00,2,0.01,3.6383333333333336,-0.12166666666666666
2026-01-25 13:00:00,2,0.008333333333333333,2.7883333333333336,1.135
2026-01-25 14:00:00,2,0.01,1.9483333333333333,2.375
2026-01-25 15:00:00,2,0.01,3.3066666666666666,1.7616666666666667
2026-01-25 16:00:00,2,0.01,1.8983333333333334,1.67
2026-01-25 17:00:00,2,0.01,1.635,1.2366666666666666
2026-01-25 18:00:00,2,0.01,1.9833333333333334,-0.023333333333333334
2026-01-25 19:00:00,2,0.03333333333333333,3.5933333333333333,-0.6316666666666667
2026-01-25 20:00:00,2,0.13333333333333333,5.736666666666667,-0.9716666666666667
2026-01-25 21:00:00,2,0.215,6.25,-3.3366666666666664
2026-01-25 22:00:00,2,0.32666666666666666,6.968333333333334,-4.441666666666666
2026-01-25 23:00:00,2,0.5416666666666666,7.871666666666667,-3.895
2026-01-26 00:00:00,2,0.22,6.22,-4.068333333333333
2026-01-26 01:00:00,2,0.18166666666666667,6.051666666666667,-5.185
2026-01-26 02:00:00,2,0.30666666666666664,6.7749999999999995,-4.895
2026-01-26 03:00:00,2,0.31833333333333336,6.6933333333333325,-5.056666666666667
2026-01-26 04:00:00,2,0.22,6.3116666666666665,-6.145
2026-01-26 05:00:00,2,0.5299999999999999,8.048333333333334,-5.5183333333333335
2026-01-26 06:00:00,2,0.27,6.421666666666667,-5.614999999999999
2026-01-26 07:00:00,2,0.20166666666666666,6.165,-4.898333333333333
2026-01-26 08:00:00,2,0.18666666666666668,6.028333333333333,-4.133333333333334
2026-01-26 09:00:00,2,0.24,6.4799999999999995,-3.7283333333333335
2026-01-26 10:00:00,2,0.245,6.473333333333334,-1.8833333333333335
2026-01-26 11:00:00,2,0.5083333333333333,8.045,1.0999999999999999
2026-01-26 12:00:00,2,0.8466666666666667,10.23,2.658333333333333
2026-01-26 13:00:00,2,0.7966666666666667,9.866666666666665,3.6916666666666664
2026-01-26 14:00:00,2,0.75,9.61,4.468333333333334
2026-01-26 15:00:00,2,0.7383333333333333,9.523333333333333,4.83
2026-01-26 16:00:00,2,0.7016666666666667,9.195,4.571666666666666
2026-01-26 17:00:00,2,0.48333333333333334,7.989999999999999,3.1199999999999997
2026-01-26 18:00:00,2,0.62,8.526666666666666,1.5716666666666665
2026-01-26 19:00:00,2,0.8716666666666667,10.468333333333334,1.3316666666666668
2026-01-26 20:00:00,2,0.3666666666666667,6.916666666666667,0.67
2026-01-26 21:00:00,2,0.16666666666666666,5.043333333333333,-1.5933333333333335
2026-01-26 22:00:00,2,0.6766666666666666,8.626666666666667,-0.745
2026-01-26 23:00:00,2,0.9266666666666666,10.450000000000001,-0.09333333333333334
2026-01-27 00:00:00,2,0.7050000000000001,8.961666666666666,-0.8516666666666666
2026-01-27 01:00:00,2,0.6266666666666666,8.581666666666667,-2.7216666666666662
2026-01-27 02:00:00,2,0.49,7.836666666666667,-2.8833333333333333
2026-01-27 03:00:00,2,0.935,11.051666666666668,-1.6116666666666666
2026-01-27 04:00:00,2,0.6733333333333333,8.993333333333334,-3.5933333333333333
2026-01-27 05:00:00,2,0.28833333333333333,6.376666666666666,-4.118333333333333
2026-01-27 06:00:00,2,0.028333333333333332,3.6799999999999997,-3.2583333333333333
2026-01-27 07:00:00,2,0.013333333333333334,2.2600000000000002,-4.535
2026-01-27 08:00:00,2,0.01,0.815,-5.796666666666667
2026-01-27 09:00:00,2,0.008333333333333333,1.7933333333333337,-5.44
2026-01-27 10:00:00,2,0.01,1.79,-2.9250000000000003
2026-01-27 11:00:00,2,0.01,1.3966666666666665,1.0083333333333333
2026-01-27 12:00:00,2,0.01,1.8933333333333333,1.4316666666666666
2026-01-27 13:00:00,2,0.01,1.5966666666666667,2.9333333333333336
2026-01-27 14:00:00,2,0.01,0.915,4.406666666666666
2026-01-27 15:00:00,2,0.01,0.89,4.8999999999999995
2026-01-27 16:00:00,2,0.01,0.945,3.795
2026-01-27 17:00:00,2,0.01,0.73,2.7883333333333336
2026-01-27 18:00:00,2,0.01,0.6749999999999999,2.098333333333333
2026-01-27 19:00:00,2,0.01,1.4799999999999998,1.1816666666666666
2026-01-27 20:00:00,2,0.013333333333333334,4.295,0.9833333333333334
2026-01-27 21:00:00,2,0.006666666666666667,2.7883333333333336,0.7016666666666667
2026-01-27 22:00:00,2,0.008333333333333333,3.1166666666666667,0.21
2026-01-27 23:00:00,2,0.01,1.2783333333333333,0.03833333333333333
2026-01-28 00:00:00,2,0.01,1.2416666666666667,-0.115
2026-01-28 01:00:00,2,0.01,1.3766666666666667,-0.5333333333333333
2026-01-28 02:00:00,2,0.01,0.8850000000000001,-0.8233333333333334
2026-01-28 03:00:00,2,0.01,0.9400000000000001,-0.715
2026-01-28 04:00:00,2,0.01,0.86,-1.2833333333333334
2026-01-28 05:00:00,2,0.01,1.14,-1.6866666666666668
2026-01-28 06:00:00,2,0.008333333333333333,2.6983333333333337,-1.0133333333333334
2026-01-28 07:00:00,2,0.03,4.833333333333333,-0.6016666666666667
2026-01-28 08:00:00,2,0.03166666666666667,3.4950000000000006,-0.8366666666666666
2026-01-28 09:00:00,2,0.01,1.24,-1.2383333333333333
2026-01-28 10:00:00,2,0.01,0.9483333333333333,-0.9700000000000001
2026-01-28 11:00:00,2,0.01,1.025,0.235
2026-01-28 12:00:00,2,0.01,1.1816666666666666,1.145
2026-01-28 13:00:00,2,0.01,2.3866666666666667,0.05833333333333333
2026-01-28 14:00:00,2,0.01,1.6199999999999999,1.2533333333333334
2026-01-28 15:00:00,2,0.051666666666666666,4.816666666666666,0.3983333333333334
2026-01-28 16:00:00,2,0.125,5.895,-0.36000000000000004
2026-01-28 17:00:00,2,0.20833333333333334,6.616666666666667,-0.465
2026-01-28 18:00:00,2,0.14833333333333334,5.913333333333334,-0.9349999999999999
2026-01-28 19:00:00,2,0.47833333333333333,8.108333333333333,-1.2249999999999999
2026-01-28 20:00:00,2,0.7033333333333333,9.365,-0.6933333333333334
2026-01-28 21:00:00,2,0.49333333333333335,8.113333333333333,-1.005
2026-01-28 22:00:00,2,0.34,7.216666666666666,-2.0366666666666666
2026-01-28 23:00:00,2,0.20333333333333334,6.206666666666667,-2.4466666666666668
2026-01-29 00:00:00,2,0.26499999999999996,6.696666666666666,-2.3133333333333335
2026-01-29 01:00:00,2,0.14,5.698333333333333,-2.361666666666667
2026-01-29 02:00:00,2,0.19499999999999998,6.260000000000001,-1.335
2026-01-29 03:00:00,2,0.20833333333333334,6.138333333333333,-1.1166666666666667
2026-01-29 04:00:00,2,0.15666666666666665,5.84,-1.8816666666666666
2026-01-29 05:00:00,2,0.03,3.685,-2.811666666666667
2026-01-29 06:00:00,2,0.01,3.078333333333333,-2.566666666666667
2026-01-29 07:00:00,2,0.011666666666666667,2.435,-2.188333333333333
2026-01-29 08:00:00,2,0.01,1.5633333333333332,-2.735
2026-01-29 09:00:00,2,0.02,3.775,-1.4183333333333332
2026-01-29 10:00:00,2,0.04,4.233333333333333,-0.22833333333333336
2026-01-29 11:00:00,2,0.011666666666666667,2.686666666666667,1.155
2026-01-29 12:00:00,2,0.20166666666666666,4.823333333333333,2.8716666666666666
2026-01-29 13:00:00,2,0.725,9.346666666666666,3.8049999999999997
2026-01-29 14:00:00,2,0.8516666666666667,10.185,4.45
2026-01-29 15:00:00,2,0.8766666666666666,10.28,4.715
2026-01-29 16:00:00,2,0.9616666666666666,11.01,4.386666666666667
2026-01-29 17:00:00,2,0.9700000000000001,10.94,3.595
2026-01-29 18:00:00,2,0.9183333333333333,10.563333333333334,2.9433333333333334
2026-01-29 19:00:00,2,0.9333333333333332,10.853333333333333,2.4899999999999998
2026-01-29 20:00:00,2,0.9833333333333334,11.108333333333334,2.2516666666666665
2026-01-29 21:00:00,2,0.9899999999999999,12.555,1.3833333333333335
2026-01-29 22:00:00,2,0.9899999999999999,12.549999999999999,0.8783333333333333
2026-01-29 23:00:00,2,0.9899999999999999,11.961666666666666,0.7733333333333333
2026-01-30 00:00:00,2,0.8383333333333334,10.058333333333334,0.515
2026-01-30 01:00:00,2,0.6833333333333332,8.998333333333333,0.25333333333333335
2026-01-30 02:00:00,2,0.665,8.856666666666667,-0.06666666666666667
2026-01-30 03:00:00,2,0.5016666666666666,8.158333333333333,-0.735
2026-01-30 04:00:00,2,0.4166666666666667,7.449999999999999,-1.3166666666666667
2026-01-30 05:00:00,2,0.7599999999999999,9.276666666666666,-1.14
2026-01-30 06:00:00,2,0.685,9.02,-1.1616666666666668
2026-01-30 07:00:00,2,0.49500000000000005,7.645,-1.5633333333333335
2026-01-30 08:00:00,2,0.5233333333333333,8.061666666666667,-1.4783333333333335
2026-01-30 09:00:00,2,0.7983333333333333,9.743333333333334,-1.2216666666666667
2026-01-30 10:00:00,2,0.9466666666666667,10.961666666666666,-0.42166666666666663
2026-01-30 11:00:00,2,0.9716666666666667,11.950000000000001,0.6866666666666666
2026-01-30 12:00:00,2,0.9766666666666666,12.081666666666665,1.9816666666666667
2026-01-30 13:00:00,2,0.985,12.506666666666668,3.1283333333333334
2026-01-30 14:00:00,2,0.9733333333333333,11.816666666666665,4.69
2026-01-30 15:00:00,2,0.9666666666666667,11.508333333333333,5.71
2026-01-30 16:00:00,2,0.9683333333333333,11.703333333333333,5.551666666666667
2026-01-30 17:00:00,2,0.985,11.530000000000001,4.435
2026-01-30 18:00:00,2,0.7883333333333334,9.891666666666667,3.315
2026-01-30 19:00:00,2,0.82,9.87,2.4116666666666666
2026-01-30 20:00:00,2,0.6033333333333334,8.536666666666667,2.0966666666666667
2026-01-30 21:00:00,2,0.5783333333333333,8.205,0.9666666666666667
2026-01-30 22:00:00,2,0.26333333333333336,6.493333333333333,-0.6216666666666667
2026-01-30 23:00:00,2,0.145,5.523333333333333,-1.4749999999999999
2026-01-31 00:00:00,2,0.15333333333333335,5.6933333333333325,-1.3316666666666668
2026-01-31 01:00:00,2,0.11666666666666665,5.053333333333334,-2.063333333333333
2026-01-31 02:00:00,2,0.16,5.595,-1.5933333333333335
2026-01-31 03:00:00,2,0.12166666666666666,5.085,-3.0716666666666668
2026-01-31 04:00:00,2,0.07166666666666667,4.428333333333334,-3.6666666666666665
2026-01-31 05:00:00,2,0.10666666666666667,5.258333333333334,-3.831666666666667
2026-01-31 06:00:00,2,0.10333333333333333,5.153333333333333,-4.113333333333333
2026-01-31 07:00:00,2,0.4716666666666667,7.661666666666666,-3.7916666666666665
2026-01-31 08:00:00,2,0.48,7.698333333333333,-4.18
2026-01-31 09:00:00,2,0.6583333333333333,8.666666666666666,-2.1750000000000003
2026-01-31 10:00:00,2,0.9383333333333334,10.933333333333332,0.8133333333333334
2026-01-31 11:00:00,2,0.9766666666666666,11.653333333333334,2.9633333333333334
2026-01-31 12:00:00,2,0.9683333333333333,11.58,4.598333333333334
2026-01-31 13:00:00,2,0.9766666666666666,11.200000000000001,6.015000000000001
2026-01-31 14:00:00,2,0.8933333333333332,10.49,6.993333333333333
2026-01-31 15:00:00,2,0.9,10.733333333333334,8.345
2026-01-31 16:00:00,2,0.94,10.969999999999999,7.37
2026-01-31 17:00:00,2,0.8566666666666666,10.25,6.683333333333334
2026-01-31 18:00:00,2,0.8250000000000001,9.85,6.076666666666667
2026-01-31 19:00:00,2,0.8833333333333333,10.348333333333334,6.335
2026-01-31 20:00:00,2,0.3516666666666666,6.833333333333333,6.241666666666667
2026-01-31 21:00:00,2,0.02666666666666667,3.1833333333333336,4.7283333333333335
2026-01-31 22:00:00,2,0.02,2.591666666666667,3.47
2026-01-31 23:00:00,2,0.19999999999999998,6.376666666666666,1.5166666666666666
